NCES School ID,Teachers w/Bachelor Degree (%),Teachers w/Masters or PhD (%),Teachers w/1-5 yrs of exp (%),Teachers w/5+ yrs of exp (%),Mean yrs of teaching exp,Mean base salary for teachers w/1-5 yrs exp,Mean base salary for teachers w/5+ yrs exp,Mean base salary,State
120039000481,66.7,33.3,41.4,58.6,12.0,35551.0,51207.0,42888.0,FL
120039000482,51.1,48.9,28.9,71.1,17.0,39666.0,55228.0,48183.0,FL
120039000483,34.9,65.1,23.7,76.3,15.0,36839.0,55183.0,49055.0,FL
120039000484,72.7,27.3,,,,,,39824.0,FL
120039000485,48.5,51.5,30.0,70.0,14.0,35833.0,54290.0,47441.0,FL
120039000486,63.3,36.7,26.9,73.1,18.0,49651.0,69087.0,60812.0,FL
120039000487,78.6,21.4,45.0,55.0,13.0,35012.0,54859.0,42721.0,FL
120039000488,46.3,53.7,7.9,92.1,16.0,38247.0,52328.0,50050.0,FL
120039000489,67.4,32.6,30.0,70.0,13.0,35735.0,52856.0,45972.0,FL
120039000490,56.5,43.5,41.9,58.1,12.0,36110.0,51597.0,44406.0,FL
120039000491,53.7,46.3,41.7,58.3,10.0,35884.0,50631.0,43242.0,FL
120039000492,83.3,16.7,42.1,57.9,12.0,34587.0,51087.0,42127.0,FL
120039000493,64.5,35.5,34.6,65.4,13.0,39078.0,51427.0,45166.0,FL
120039000494,65.7,34.3,40.0,60.0,10.0,35670.0,49729.0,42695.0,FL
120039000495,66.7,33.3,50.0,50.0,10.0,37981.0,50215.0,41763.0,FL
120039000496,41.9,58.1,21.6,78.4,19.0,38107.0,57369.0,50701.0,FL
120039000497,60.5,39.5,36.4,63.6,9.0,36551.0,47565.0,42523.0,FL
120039000498,66.7,33.3,,,,,,44535.0,FL
120039000499,58.6,41.4,,,,,,44921.0,FL
120039000500,80.0,20.0,47.8,52.2,12.0,36785.0,55042.0,45341.0,FL
120039000501,64.0,36.0,35.7,64.3,11.0,35323.0,50053.0,43108.0,FL
120039000502,71.4,28.6,44.7,55.3,10.0,37696.0,49090.0,41978.0,FL
120039000503,48.0,52.0,34.8,65.2,11.0,40232.0,46547.0,43546.0,FL
120039000504,75.0,25.0,37.5,62.5,10.0,34746.0,51763.0,43822.0,FL
120039000505,50.0,50.0,19.4,80.6,14.0,35189.0,52953.0,48301.0,FL
120039000506,61.0,39.0,34.2,65.8,13.0,34962.0,52651.0,45692.0,FL
120039000507,43.3,56.7,20.7,79.3,16.0,35362.0,54984.0,50367.0,FL
120039000508,57.7,42.3,50.0,50.0,12.0,35983.0,55026.0,44075.0,FL
120039000509,70.0,30.0,,,,,,49481.0,FL
120039000510,66.7,33.3,39.3,60.7,12.0,35357.0,53373.0,42919.0,FL
120039000511,77.8,22.2,34.5,65.5,10.0,37258.0,45119.0,40941.0,FL
120039000512,66.7,33.3,40.9,59.1,11.0,46148.0,58966.0,50381.0,FL
120039000513,63.6,36.4,40.4,59.6,11.0,35209.0,51925.0,43644.0,FL
120039000514,51.5,48.5,22.6,77.4,16.0,35748.0,54074.0,49009.0,FL
120039000515,45.5,54.5,12.5,87.5,19.0,37818.0,56803.0,53934.0,FL
120039000516,54.8,45.2,37.9,62.1,11.0,35384.0,50211.0,43965.0,FL
120039000517,53.4,46.6,29.5,70.5,13.0,35975.0,51361.0,43858.0,FL
120039000518,39.3,60.7,16.0,84.0,16.0,34979.0,55610.0,50636.0,FL
120039000519,51.4,48.6,35.3,64.7,11.0,35709.0,50676.0,45078.0,FL
120039000520,52.4,47.6,43.8,56.3,10.0,36604.0,48959.0,42125.0,FL
120039000521,52.9,47.1,37.0,63.0,8.0,35664.0,45545.0,40611.0,FL
120039000522,40.0,60.0,29.2,70.8,15.0,37200.0,54500.0,48844.0,FL
120039000523,51.7,48.3,28.6,71.4,11.0,36753.0,48682.0,44632.0,FL
120039000524,54.5,45.5,30.8,69.2,15.0,36809.0,56042.0,46752.0,FL
120039000525,48.5,51.5,22.6,77.4,14.0,35146.0,53792.0,48686.0,FL
120039000526,66.7,33.3,46.3,53.7,11.0,36093.0,51345.0,44037.0,FL
120039000527,60.0,40.0,23.7,76.3,14.0,36346.0,50218.0,46296.0,FL
120039000528,53.8,46.2,47.8,52.2,12.0,40252.0,56090.0,46864.0,FL
120039000529,59.5,40.5,38.2,61.8,12.0,36179.0,50873.0,44368.0,FL
120039000530,40.0,60.0,32.0,68.0,14.0,35049.0,52185.0,46701.0,FL
120039000531,44.4,55.6,30.3,69.7,14.0,39881.0,51666.0,46961.0,FL
120039000532,72.7,27.3,27.8,72.2,11.0,34648.0,46598.0,41704.0,FL
120039000533,76.0,24.0,50.0,50.0,12.0,36268.0,52096.0,41545.0,FL
120039000534,41.2,58.8,17.6,82.4,15.0,35833.0,53672.0,50524.0,FL
120039000535,70.8,29.2,45.0,55.0,11.0,42597.0,65142.0,52714.0,FL
120039000536,75.0,25.0,40.0,60.0,12.0,34761.0,52654.0,42300.0,FL
120039000537,74.1,25.9,,,,,,47788.0,FL
120039000538,57.5,42.5,43.3,56.7,12.0,37688.0,52117.0,43341.0,FL
120039000539,59.1,40.9,29.3,70.7,15.0,35540.0,55107.0,48433.0,FL
120039000540,69.2,30.8,,,,,,44549.0,FL
120039000541,61.5,38.5,42.5,57.5,12.0,44634.0,62887.0,52322.0,FL
120039000542,60.5,39.5,28.8,71.2,14.0,36678.0,51264.0,45550.0,FL
120039000543,67.2,32.8,43.9,56.1,10.0,43627.0,58437.0,49238.0,FL
120039000544,78.0,22.0,39.5,60.5,10.0,38081.0,48650.0,43427.0,FL
120039000545,65.8,34.2,42.4,57.6,8.0,45568.0,55788.0,49488.0,FL
120039000546,44.4,55.6,31.3,68.8,12.0,37931.0,51151.0,45703.0,FL
120039000547,65.2,34.8,49.2,50.8,10.0,36336.0,48919.0,42054.0,FL
120039000548,61.2,38.8,30.4,69.6,13.0,35017.0,53133.0,46171.0,FL
120039000549,75.0,25.0,40.4,59.6,13.0,35377.0,55733.0,45134.0,FL
120039000550,65.2,34.8,58.8,41.2,8.0,43074.0,63464.0,48924.0,FL
120039000551,67.2,32.8,33.3,66.7,13.0,37903.0,51143.0,45557.0,FL
120039000553,66.7,33.3,25.0,75.0,13.0,35258.0,47818.0,43636.0,FL
120039000554,65.2,34.8,35.1,64.9,12.0,37929.0,51113.0,45409.0,FL
120039000555,58.1,41.9,28.6,71.4,14.0,36688.0,54313.0,47566.0,FL
120039000556,67.2,32.8,40.7,59.3,11.0,37723.0,53350.0,45511.0,FL
120039000557,56.9,43.1,35.7,64.3,11.0,36551.0,53012.0,45117.0,FL
120039000558,70.6,29.4,56.3,43.8,7.0,36769.0,46744.0,39798.0,FL
120039000559,61.8,38.2,28.1,71.9,12.0,37900.0,50015.0,44872.0,FL
120039000560,60.9,39.1,41.5,58.5,9.0,38689.0,48392.0,42907.0,FL
120039000562,76.5,23.5,69.4,30.6,5.0,43028.0,50287.0,44227.0,FL
120039000563,53.8,46.2,35.6,64.4,11.0,43800.0,63782.0,54788.0,FL
120039000564,63.0,37.0,54.5,45.5,8.0,36958.0,48211.0,41830.0,FL
120039000565,64.8,35.2,39.0,61.0,12.0,37546.0,50585.0,44220.0,FL
120039000567,65.2,34.8,48.8,51.2,12.0,48413.0,68110.0,57023.0,FL
120039000568,55.6,44.4,30.2,69.8,12.0,37331.0,51121.0,44744.0,FL
120039000569,61.2,38.8,32.9,67.1,12.0,36589.0,49842.0,44725.0,FL
120039000570,58.3,41.7,31.8,68.2,11.0,35973.0,49882.0,43518.0,FL
120039000571,67.1,32.9,33.3,66.7,10.0,47607.0,57982.0,53136.0,FL
120039000572,57.4,42.6,40.5,59.5,11.0,38303.0,49230.0,44030.0,FL
120039000573,69.2,30.8,56.0,44.0,7.0,36898.0,49454.0,40797.0,FL
120039000574,56.8,43.2,21.4,78.6,15.0,36879.0,53338.0,49189.0,FL
120039000575,47.1,52.9,23.7,76.3,13.0,36547.0,49747.0,44963.0,FL
120039000576,61.1,38.9,53.1,46.9,8.0,48140.0,61127.0,52785.0,FL
120039000577,62.2,37.8,46.0,54.0,9.0,38312.0,47668.0,42171.0,FL
120039000578,69.7,30.3,44.1,55.9,11.0,35855.0,50574.0,42076.0,FL
120039000579,63.9,36.1,43.5,56.5,9.0,35375.0,47110.0,40980.0,FL
120039000580,58.3,41.7,27.5,72.5,14.0,36564.0,54124.0,46847.0,FL
120039000581,57.6,42.4,35.3,64.7,12.0,36727.0,51837.0,44901.0,FL
120039000582,66.7,33.3,35.7,64.3,13.0,36989.0,50793.0,44747.0,FL
120039000583,50.0,50.0,20.9,79.1,15.0,36484.0,53151.0,47883.0,FL
120039000584,67.9,32.1,50.0,50.0,9.0,36748.0,49406.0,42281.0,FL
120039000585,67.2,32.8,50.0,50.0,11.0,37588.0,51192.0,43690.0,FL
120039000587,59.3,40.7,27.3,72.7,13.0,35948.0,48735.0,44522.0,FL
120039000588,67.3,32.7,53.7,46.3,9.0,45428.0,61491.0,50567.0,FL
120039000589,54.9,45.1,29.0,71.0,15.0,37757.0,55305.0,49336.0,FL
120039000590,50.0,50.0,32.1,67.9,12.0,37887.0,52769.0,46425.0,FL
120039000591,57.0,43.0,32.7,67.3,12.0,40532.0,53077.0,47850.0,FL
120039000592,53.2,46.8,35.2,64.8,12.0,44142.0,62878.0,55269.0,FL
120039000593,64.4,35.6,36.3,63.7,12.0,46276.0,62043.0,53367.0,FL
120039000594,49.1,50.9,28.6,71.4,15.0,38553.0,54900.0,48057.0,FL
120039000595,62.8,37.2,22.2,77.8,14.0,39389.0,52755.0,48048.0,FL
120039000596,56.1,43.9,38.3,61.7,13.0,43723.0,65401.0,55366.0,FL
120039000598,63.6,36.4,11.1,88.9,18.0,39230.0,56966.0,51422.0,FL
120039000599,57.9,42.1,31.1,68.9,12.0,38567.0,51842.0,46313.0,FL
120039000600,63.9,36.1,63.4,36.6,8.0,45999.0,67327.0,52651.0,FL
120039000601,57.4,42.6,29.3,70.7,13.0,47073.0,63143.0,54719.0,FL
120039000602,54.7,45.3,28.1,71.9,15.0,36548.0,54219.0,47310.0,FL
120039000603,49.1,50.9,29.3,70.7,14.0,44373.0,65793.0,56610.0,FL
120039000604,63.4,36.6,45.3,54.7,10.0,43618.0,61903.0,51575.0,FL
120039000605,46.6,53.4,22.1,77.9,15.0,37736.0,52949.0,48319.0,FL
120039000606,56.5,43.5,24.6,75.4,15.0,39007.0,54597.0,48582.0,FL
120039000607,59.9,40.1,36.4,63.6,12.0,37719.0,52842.0,46259.0,FL
120039000608,61.0,39.0,35.9,64.1,14.0,38188.0,55319.0,46744.0,FL
120039000609,52.7,47.3,30.5,69.5,15.0,41756.0,57533.0,51461.0,FL
120039000610,63.7,36.3,22.5,77.5,15.0,38898.0,52668.0,47152.0,FL
120039000611,70.4,29.6,25.0,75.0,17.0,37023.0,58043.0,51081.0,FL
120039000612,55.9,44.1,31.9,68.1,14.0,38142.0,54843.0,48611.0,FL
120039000613,56.9,43.1,25.4,74.6,14.0,36523.0,54741.0,49011.0,FL
120039000614,57.2,42.8,37.0,63.0,13.0,37468.0,53601.0,46245.0,FL
120039000615,49.7,50.3,28.0,72.0,14.0,36242.0,53383.0,48059.0,FL
120039000616,82.1,17.9,34.8,65.2,12.0,36388.0,50079.0,43610.0,FL
120039000617,41.7,58.3,44.4,55.6,12.0,37410.0,53100.0,43460.0,FL
120039000618,38.5,61.5,,95.8,19.0,,51699.0,51262.0,FL
120039001388,56.8,43.2,28.1,71.9,11.0,35423.0,49429.0,44073.0,FL
120039001441,58.7,41.3,39.6,60.4,9.0,36510.0,48520.0,42287.0,FL
120039001443,50.0,50.0,0.0,100.0,25.0,,55734.0,55734.0,FL
120039001478,49.4,50.6,24.1,75.9,13.0,37107.0,53469.0,47954.0,FL
120039001518,70.0,30.0,,71.4,12.0,,48792.0,42828.0,FL
120039002054,46.9,53.1,26.2,73.8,16.0,35599.0,55459.0,48243.0,FL
120039002057,56.5,43.5,23.5,76.5,16.0,35857.0,51762.0,45915.0,FL
120039002114,57.9,42.1,33.9,66.1,8.0,35264.0,44930.0,40292.0,FL
120039002115,50.0,50.0,33.3,66.7,9.0,35708.0,45788.0,42211.0,FL
120039002127,0.0,,0.0,,,,,,FL
120039002132,50.0,50.0,12.8,87.2,15.0,38773.0,51376.0,48692.0,FL
120039002135,47.2,52.8,35.4,64.6,15.0,41195.0,57351.0,50081.0,FL
120039002137,55.9,44.1,33.3,66.7,10.0,38498.0,46158.0,42748.0,FL
120039002138,0.0,,0.0,,,,,,FL
120039002147,58.1,41.9,33.9,66.1,12.0,36227.0,50455.0,44578.0,FL
120039002291,70.6,29.4,28.1,71.9,17.0,34814.0,57446.0,50108.0,FL
120039002292,24.4,75.6,7.5,92.5,21.0,39398.0,57627.0,55812.0,FL
120039002295,33.3,66.7,50.0,50.0,13.0,39257.0,53326.0,45338.0,FL
120039002428,72.2,27.8,23.5,76.5,13.0,35021.0,51136.0,46624.0,FL
120039002429,55.1,44.9,31.5,68.5,14.0,35936.0,52869.0,46726.0,FL
120039002468,37.7,62.3,17.4,82.6,17.0,36814.0,54547.0,49209.0,FL
120039002498,51.6,48.4,27.6,72.4,15.0,36775.0,53000.0,48117.0,FL
120039002499,46.8,53.2,31.0,69.0,14.0,36271.0,51778.0,45780.0,FL
120039002500,56.8,43.2,36.6,63.4,13.0,35574.0,53978.0,45747.0,FL
120039002553,69.4,30.6,24.2,75.8,12.0,35454.0,48557.0,43953.0,FL
120039002555,68.4,31.6,,93.3,19.0,,69530.0,65435.0,FL
120039002699,51.4,48.6,37.1,62.9,12.0,37223.0,53663.0,47193.0,FL
120039002704,52.9,47.1,29.2,70.8,11.0,48660.0,60245.0,52807.0,FL
120039002711,57.5,42.5,48.5,51.5,10.0,37254.0,51064.0,43001.0,FL
120039002713,45.5,54.5,23.8,76.2,11.0,36665.0,45629.0,43209.0,FL
120039002714,52.9,47.1,28.6,71.4,13.0,39451.0,51515.0,45935.0,FL
120039002715,0.0,100.0,,,19.0,,,57623.0,FL
120039002733,41.5,58.5,23.0,77.0,15.0,36302.0,52813.0,48111.0,FL
120039002734,50.8,49.2,29.6,70.4,12.0,35928.0,48830.0,44126.0,FL
120039002735,53.2,46.8,25.1,74.9,14.0,37733.0,53772.0,48223.0,FL
120039002736,43.3,56.7,18.5,81.5,14.0,36657.0,55256.0,50103.0,FL
120039002738,61.5,38.5,33.3,66.7,12.0,44615.0,54748.0,50062.0,FL
120039002805,46.7,53.3,30.8,69.2,10.0,35774.0,48181.0,43061.0,FL
120039002806,50.9,49.1,34.0,66.0,14.0,35469.0,54782.0,46506.0,FL
120039002807,55.6,44.4,31.5,68.5,11.0,35355.0,48403.0,43158.0,FL
120039002808,50.0,50.0,16.0,84.0,14.0,35903.0,48122.0,44891.0,FL
120039002809,33.3,66.7,16.7,83.3,16.0,40078.0,57465.0,51378.0,FL
120039002810,28.0,72.0,16.0,84.0,23.0,38338.0,63061.0,59105.0,FL
120039002811,0.0,,0.0,,,,,,FL
120039002812,63.6,36.4,0.0,100.0,15.0,,52171.0,47364.0,FL
120039002813,44.4,55.6,31.8,68.2,10.0,36824.0,47548.0,42562.0,FL
120039002814,60.5,39.5,36.4,63.6,11.0,35862.0,47037.0,42026.0,FL
120039002986,62.2,37.8,55.9,44.1,7.0,36665.0,45823.0,40237.0,FL
120039002987,46.8,53.2,25.0,75.0,9.0,35856.0,46007.0,42960.0,FL
120039002988,53.8,46.2,27.2,72.8,12.0,38019.0,50873.0,46265.0,FL
120039002989,50.0,50.0,0.0,100.0,24.0,,61159.0,57369.0,FL
120039003042,70.0,,,,,,,3479.0,FL
120039003043,50.0,50.0,50.0,50.0,9.0,35811.0,48813.0,41290.0,FL
120039003044,53.6,46.4,23.5,76.5,11.0,35275.0,46088.0,42782.0,FL
120039003045,64.6,35.4,48.8,51.2,11.0,36116.0,47991.0,41363.0,FL
120039003046,55.3,44.7,37.2,62.8,9.0,36482.0,46092.0,41816.0,FL
120039003047,80.0,20.0,,,,,,39662.0,FL
120039003048,57.9,42.1,37.8,62.2,9.0,35775.0,46523.0,41142.0,FL
120039003049,51.9,48.1,27.5,72.5,13.0,36570.0,48992.0,43059.0,FL
120039003050,68.0,32.0,38.1,61.9,9.0,37314.0,45981.0,41472.0,FL
120039003051,65.7,34.3,31.6,68.4,9.0,37761.0,45983.0,41811.0,FL
120039003052,50.0,50.0,29.6,70.4,13.0,40053.0,52085.0,46924.0,FL
120039003162,60.0,40.0,36.4,63.6,13.0,37179.0,52751.0,44973.0,FL
120039003163,55.1,44.9,29.5,70.5,12.0,39113.0,47758.0,44111.0,FL
120039003165,66.7,33.3,29.1,70.9,10.0,35399.0,46618.0,43033.0,FL
120039003340,55.6,27.8,,,,,,3497.0,FL
120039003341,0.0,0.0,,,,,,3433.0,FL
120039003342,0.0,0.0,,,,,,31418.0,FL
120039003343,70.6,29.4,39.2,60.8,10.0,35825.0,49043.0,41646.0,FL
120039003345,46.1,53.9,29.3,70.7,15.0,38938.0,56687.0,49404.0,FL
120039003553,,50.0,,,,,,3478.0,FL
120039003555,44.2,55.8,40.5,59.5,8.0,35380.0,45537.0,41258.0,FL
120039003556,75.0,,,,,,,4473.0,FL
120039003557,83.3,0.0,,,,,,32097.0,FL
120039003558,18.2,,,,,,,4026.0,FL
120039003559,68.3,31.7,,,,,,47642.0,FL
120039003561,0.0,100.0,,,20.0,,,60109.0,FL
120039003562,65.1,34.9,52.9,47.1,7.0,48279.0,56942.0,50344.0,FL
120039003565,,75.0,0.0,100.0,13.0,,57622.0,57622.0,FL
120039003566,,75.0,0.0,100.0,16.0,,58720.0,58720.0,FL
120039003567,60.0,40.0,,,,,,46328.0,FL
120039003568,0.0,,,,,,,,FL
120039003569,,,,,,,,,FL
120039003570,,,,,,,,,FL
120039003571,,0.0,0.0,,,,,,FL
120039003575,57.1,42.9,,,,,,44819.0,FL
120039003693,71.6,28.4,63.5,36.5,6.0,35277.0,45693.0,38368.0,FL
120039003696,25.0,17.9,,,,,,38544.0,FL
120039003697,77.8,22.2,56.3,43.8,9.0,37442.0,51394.0,40896.0,FL
120039003698,81.3,18.8,,,,,,23468.0,FL
120039003699,57.1,42.9,,,,,,4065.0,FL
120039003831,56.3,43.8,37.9,62.1,10.0,37887.0,48224.0,43207.0,FL
120039003832,81.3,18.8,,,,,,36323.0,FL
120039003833,90.0,0.0,,,,,,4258.0,FL
120039003836,,0.0,,,,,,,FL
120039003839,0.0,,0.0,,,,,,FL
120039003970,88.9,,,,,,,25999.0,FL
120039003971,64.3,,,,,,,4306.0,FL
120039003972,,,,,,,,2960.0,FL
120039003974,,0.0,,,,,,,FL
120039003976,,0.0,,,,,,4318.0,FL
120039003977,64.3,35.7,,,,,,10186.0,FL
120039004068,0.0,0.0,,,,,,,FL
120039004069,0.0,0.0,,,,,,37470.0,FL
120039004070,0.0,0.0,,,,,,,FL
120039004071,88.0,12.0,,,,,,905.0,FL
120039004072,67.9,32.1,79.2,20.8,4.0,35716.0,44866.0,37247.0,FL
120039004073,,0.0,,,,,,,FL
120039004075,,,,,,,,38014.0,FL
120039004076,64.4,35.6,,,,,,38500.0,FL
120039004077,56.0,44.0,34.1,65.9,10.0,37892.0,47407.0,42589.0,FL
120039004078,61.3,38.7,27.2,72.8,13.0,37745.0,51986.0,46431.0,FL
120039004335,62.5,37.5,19.2,80.8,9.0,34683.0,43605.0,41476.0,FL
120039004336,33.3,0.0,,,,,,30456.0,FL
120039004337,69.0,31.0,55.0,45.0,8.0,37227.0,49176.0,41645.0,FL
120039004338,50.0,50.0,33.8,66.2,11.0,37934.0,52320.0,46100.0,FL
120039004339,45.3,54.7,27.8,72.2,13.0,41713.0,55120.0,50883.0,FL
120039004340,59.0,41.0,46.1,53.9,9.0,38829.0,50574.0,44059.0,FL
120039005447,100.0,0.0,,,,,,3921.0,FL
120039005448,,0.0,,,,,,,FL
120039005476,66.7,,,,,,,6765.0,FL
120039005477,50.0,,,,,,,594.0,FL
120039005478,,0.0,,,,,,,FL
120039005483,100.0,0.0,,,,,,19250.0,FL
120039005485,0.0,0.0,,,,,,,FL
120039005487,57.1,,,,,,,4407.0,FL
120039005488,,0.0,,,,,,518.0,FL
120039005490,0.0,,,,,,,,FL
120042000396,,,,,,,,,FL
120042000620,80.0,18.3,41.5,58.5,15.0,34939.0,46815.0,40718.0,FL
120042000621,83.7,16.3,46.2,53.8,8.0,33462.0,38428.0,35688.0,FL
120042000622,90.2,9.8,31.9,68.1,14.0,32551.0,43460.0,39299.0,FL
120042000624,76.9,21.2,46.0,54.0,9.0,33420.0,40396.0,36942.0,FL
120042000625,80.6,19.4,30.0,70.0,11.0,32611.0,39477.0,36401.0,FL
120042004183,100.0,0.0,,,,,,35117.0,FL
120045000626,66.7,28.6,23.8,76.2,12.0,35513.0,41352.0,39962.0,FL
120045000627,83.3,16.7,28.0,72.0,13.0,31118.0,41572.0,37156.0,FL
120045000628,78.8,21.2,32.3,67.7,11.0,33534.0,40066.0,37477.0,FL
120045002154,82.1,17.9,29.6,70.4,10.0,33354.0,40013.0,37752.0,FL
120048000425,,,,,,,,,FL
120048000427,66.7,33.3,,,,,,39934.0,FL
120048000629,77.8,,75.0,,6.0,34180.0,,37405.0,FL
120048000632,75.0,,,75.0,12.0,,47947.0,44232.0,FL
120048000633,84.0,16.0,70.0,30.0,7.0,34574.0,43874.0,36482.0,FL
120048000634,72.2,27.8,42.9,57.1,9.0,34836.0,42723.0,39216.0,FL
120048000635,66.7,25.0,81.8,,6.0,37470.0,,39973.0,FL
120048000636,77.8,22.2,31.3,68.8,17.0,34167.0,50331.0,44324.0,FL
120048000637,94.1,,20.0,80.0,17.0,34386.0,48441.0,44236.0,FL
120048000638,82.6,17.4,55.0,45.0,11.0,33570.0,49510.0,39700.0,FL
120048000639,71.4,28.6,44.0,56.0,11.0,34301.0,49368.0,41752.0,FL
120048000640,61.9,38.1,20.0,80.0,20.0,37948.0,54156.0,50050.0,FL
120048000641,96.3,,78.9,21.1,6.0,33671.0,46128.0,36009.0,FL
120048000643,75.0,25.0,58.3,41.7,11.0,34600.0,51523.0,41652.0,FL
120048000645,77.1,22.9,57.1,42.9,8.0,35413.0,45195.0,38845.0,FL
120048000646,60.9,39.1,39.1,60.9,14.0,34280.0,51283.0,43779.0,FL
120048000647,68.8,31.3,35.7,64.3,14.0,33866.0,49318.0,42550.0,FL
120048000648,75.3,23.7,41.3,58.7,12.0,34684.0,47960.0,40763.0,FL
120048000649,71.4,26.0,41.7,58.3,11.0,36094.0,47613.0,41067.0,FL
120048000650,90.0,,,,,,,39577.0,FL
120048000651,73.6,26.4,34.1,65.9,11.0,34208.0,46691.0,40905.0,FL
120048000652,82.6,17.4,36.4,63.6,13.0,33648.0,47762.0,42230.0,FL
120048000653,73.7,26.3,43.8,56.3,14.0,37171.0,51485.0,43393.0,FL
120048000654,84.8,15.2,40.6,59.4,12.0,33991.0,45774.0,40737.0,FL
120048000655,78.9,21.1,36.4,63.6,11.0,35216.0,46574.0,41269.0,FL
120048000656,77.8,22.2,,88.2,22.0,,50484.0,47705.0,FL
120048000657,90.3,9.7,53.8,46.2,10.0,33903.0,50178.0,40062.0,FL
120048000660,71.1,28.9,29.2,70.8,15.0,34244.0,50372.0,45179.0,FL
120048000661,67.6,32.4,37.9,62.1,15.0,33862.0,49870.0,42173.0,FL
120048000662,71.4,28.6,25.8,74.2,17.0,34719.0,51389.0,45449.0,FL
120048000663,68.3,31.7,32.8,67.2,13.0,35180.0,49748.0,44568.0,FL
120048000664,78.3,21.7,21.7,78.3,15.0,33421.0,49144.0,45726.0,FL
120048000665,86.4,13.6,59.2,40.8,7.0,33866.0,43803.0,36656.0,FL
120048000666,92.0,,77.8,22.2,6.0,34136.0,48828.0,36126.0,FL
120048000667,66.7,33.3,25.8,74.2,13.0,34759.0,48057.0,44606.0,FL
120048000668,74.1,25.9,26.9,73.1,13.0,34484.0,48382.0,44200.0,FL
120048000669,82.4,17.6,,,,,,39382.0,FL
120048000670,86.2,13.8,46.2,53.8,10.0,33839.0,45900.0,39561.0,FL
120048000671,55.8,42.9,41.8,58.2,12.0,37240.0,48225.0,42316.0,FL
120048000672,64.1,35.9,29.7,70.3,17.0,34216.0,51146.0,45436.0,FL
120048000673,66.7,33.3,21.2,78.8,18.0,34275.0,51237.0,47639.0,FL
120048000674,75.9,24.1,20.8,79.2,14.0,34105.0,49209.0,44121.0,FL
120048000675,83.3,16.7,53.3,46.7,10.0,33660.0,48292.0,39208.0,FL
120048000676,71.4,28.6,11.1,88.9,22.0,33794.0,53350.0,50519.0,FL
120048000677,76.5,23.5,28.1,71.9,16.0,34090.0,49667.0,44549.0,FL
120048000678,82.5,17.5,41.7,58.3,11.0,34388.0,46729.0,40753.0,FL
120048000679,87.5,12.5,61.9,38.1,9.0,34380.0,49488.0,39212.0,FL
120048000680,86.7,13.3,38.5,61.5,12.0,33725.0,46740.0,40681.0,FL
120048000681,64.7,33.3,36.6,63.4,12.0,35621.0,47994.0,41608.0,FL
120048000682,83.3,16.7,30.8,69.2,13.0,34764.0,46259.0,41465.0,FL
120048000683,51.9,48.1,26.9,73.1,18.0,34171.0,51070.0,46047.0,FL
120048000684,77.8,22.2,37.5,62.5,13.0,33878.0,49628.0,42503.0,FL
120048000685,70.7,27.3,49.4,50.6,10.0,35553.0,47262.0,39962.0,FL
120048000686,60.9,39.1,59.1,40.9,11.0,35168.0,52254.0,41749.0,FL
120048000687,74.1,24.1,54.8,45.2,10.0,34309.0,48942.0,39223.0,FL
120048000688,77.1,22.9,53.7,46.3,10.0,34334.0,49328.0,40080.0,FL
120048000689,68.8,31.3,29.5,70.5,12.0,35194.0,45459.0,41634.0,FL
120048000690,70.6,29.4,23.1,76.9,15.0,41704.0,47742.0,43329.0,FL
120048000691,61.9,34.9,32.0,68.0,15.0,37611.0,49530.0,43379.0,FL
120048000692,80.6,19.4,37.5,62.5,15.0,34679.0,53162.0,43252.0,FL
120048000693,71.1,28.9,23.5,76.5,14.0,34265.0,46097.0,40984.0,FL
120048000694,74.2,25.8,36.4,63.6,16.0,34152.0,52328.0,42018.0,FL
120048000695,63.2,36.8,50.0,50.0,9.0,34134.0,47568.0,38878.0,FL
120048000697,66.7,33.3,64.0,36.0,9.0,36239.0,49332.0,40345.0,FL
120048000698,59.4,40.6,70.8,29.2,8.0,34744.0,50246.0,37799.0,FL
120048000699,70.0,30.0,53.3,46.7,8.0,36483.0,43912.0,38235.0,FL
120048000700,84.2,15.8,33.3,66.7,12.0,33373.0,48394.0,42827.0,FL
120048000701,73.0,27.0,32.4,67.6,11.0,35700.0,46270.0,42058.0,FL
120048000702,68.3,29.3,64.7,35.3,9.0,36269.0,48945.0,39459.0,FL
120048000703,82.5,17.5,44.8,55.2,10.0,33910.0,45567.0,38304.0,FL
120048000704,90.0,10.0,47.1,52.9,10.0,33790.0,47801.0,39972.0,FL
120048000705,70.5,29.5,33.9,66.1,14.0,34071.0,50070.0,43684.0,FL
120048000706,42.4,57.6,46.2,53.8,13.0,34681.0,52345.0,43328.0,FL
120048000707,70.4,29.6,40.0,60.0,8.0,37505.0,41644.0,38848.0,FL
120048000708,70.0,30.0,55.2,44.8,9.0,34826.0,44201.0,38819.0,FL
120048000710,76.2,23.8,55.0,45.0,10.0,35051.0,49413.0,41113.0,FL
120048000711,92.6,,43.5,56.5,11.0,34452.0,46476.0,40002.0,FL
120048000712,76.2,23.8,41.2,58.8,7.0,34562.0,38770.0,36301.0,FL
120048000713,88.0,12.0,,,,,,35686.0,FL
120048000714,72.0,28.0,37.9,62.1,11.0,34298.0,46631.0,40485.0,FL
120048000715,73.3,26.7,56.0,44.0,9.0,34020.0,46210.0,39127.0,FL
120048000716,81.8,18.2,58.6,41.4,6.0,33810.0,42755.0,36965.0,FL
