NCES School ID,Teachers w/Bachelor Degree (%),Teachers w/Masters or PhD (%),Teachers w/1-5 yrs of exp (%),Teachers w/5+ yrs of exp (%),Mean yrs of teaching exp,Mean base salary for teachers w/1-5 yrs exp,Mean base salary for teachers w/5+ yrs exp,Mean base salary,State
040269002684,57.1,42.9,42.9,57.1,7.0,39240.0,48836.0,44723.0,AZ
040269003124,75.5,24.5,59.2,40.8,6.0,42241.0,52044.0,46243.0,AZ
040269003125,75.5,24.5,60.4,39.6,6.0,43158.0,52632.0,46912.0,AZ
040269003126,58.6,41.4,56.8,43.2,7.0,41098.0,51745.0,45702.0,AZ
040274000203,60.0,40.0,0.0,100.0,9.0,,53598.0,53598.0,AZ
040274001625,66.7,,0.0,100.0,13.0,,56184.0,56184.0,AZ
040276000204,60.0,40.0,40.0,60.0,10.0,32250.0,37083.0,35150.0,AZ
040279000207,90.9,,36.4,63.6,11.0,32586.0,38759.0,36514.0,AZ
040279000208,50.0,50.0,66.7,,8.0,33468.0,,35105.0,AZ
040279000209,86.7,,46.7,53.3,10.0,31848.0,37630.0,34932.0,AZ
040279001060,80.0,20.0,30.0,70.0,12.0,33412.0,39474.0,37655.0,AZ
040286000211,44.0,56.0,12.0,88.0,12.0,30937.0,43281.0,41799.0,AZ
040286000212,46.2,53.8,21.5,78.5,10.0,30132.0,41707.0,39214.0,AZ
040286000214,35.0,65.0,15.0,85.0,11.0,31672.0,46242.0,44056.0,AZ
040286000215,38.1,61.9,22.2,77.8,10.0,32267.0,42647.0,40340.0,AZ
040286000216,55.8,44.2,27.9,72.1,9.0,26114.0,34825.0,32394.0,AZ
040286000217,48.4,51.6,22.6,77.4,9.0,31045.0,39892.0,37894.0,AZ
040286000218,37.5,62.5,12.5,87.5,11.0,32577.0,41846.0,40688.0,AZ
040286000219,41.2,58.8,41.2,58.8,8.0,32536.0,41225.0,37647.0,AZ
040286000220,53.8,46.2,23.1,76.9,10.0,31997.0,43757.0,41043.0,AZ
040286000222,30.8,69.2,15.4,84.6,12.0,30844.0,46114.0,43765.0,AZ
040286000224,69.2,30.8,30.8,69.2,9.0,31535.0,42779.0,39319.0,AZ
040286000225,35.7,64.3,14.3,85.7,10.0,32382.0,39808.0,38747.0,AZ
040286001157,0.0,,0.0,,,,,,AZ
040286001158,,60.0,80.0,,3.0,32142.0,,32811.0,AZ
040286001363,58.1,41.9,16.1,83.9,11.0,31391.0,42883.0,41030.0,AZ
040286001364,40.0,60.0,26.7,73.3,10.0,29953.0,45100.0,41061.0,AZ
040286001463,32.8,67.2,24.1,75.9,10.0,31092.0,44821.0,41507.0,AZ
040286001464,49.0,51.0,35.3,64.7,9.0,32423.0,43150.0,39364.0,AZ
040286002097,42.9,57.1,42.9,57.1,8.0,32714.0,41893.0,37960.0,AZ
040292000227,70.0,30.0,65.0,35.0,5.0,34411.0,40207.0,36440.0,AZ
040292000228,61.1,38.9,66.7,33.3,5.0,34141.0,38922.0,35735.0,AZ
040292002210,69.2,30.8,82.7,17.3,4.0,34350.0,38300.0,35034.0,AZ
040292002436,85.7,14.3,78.6,21.4,3.0,34463.0,36282.0,34853.0,AZ
040292002559,88.9,11.1,69.4,30.6,4.0,34036.0,37609.0,35128.0,AZ
040292002637,62.5,37.5,83.3,16.7,3.0,35902.0,41825.0,36889.0,AZ
040301000231,61.6,38.4,50.0,50.0,9.0,34343.0,47652.0,40998.0,AZ
040301000232,55.6,44.4,46.7,53.3,8.0,34007.0,46103.0,40458.0,AZ
040301000233,63.0,37.0,44.4,55.6,11.0,34210.0,50556.0,43291.0,AZ
040301000236,59.3,40.7,18.5,81.5,13.0,32675.0,47728.0,44940.0,AZ
040301000237,55.6,44.4,30.6,69.4,11.0,32917.0,46739.0,42516.0,AZ
040301001000,59.3,40.7,25.9,74.1,12.0,33669.0,45196.0,42208.0,AZ
040301001033,50.0,50.0,26.9,73.1,13.0,32791.0,49298.0,44854.0,AZ
040301001489,73.1,23.1,38.5,61.5,10.0,32413.0,47122.0,41465.0,AZ
040301001611,0.0,,,0.0,,,,,AZ
040301002065,60.0,,,60.0,7.0,,44865.0,40053.0,AZ
040304000038,48.7,51.3,30.8,69.2,11.0,34790.0,44976.0,41842.0,AZ
040304000239,41.4,58.6,24.1,75.9,10.0,34905.0,43343.0,41306.0,AZ
040304000639,54.5,45.5,21.2,78.8,9.0,35438.0,40950.0,39781.0,AZ
040304001296,51.9,48.1,25.9,74.1,13.0,34307.0,47047.0,43744.0,AZ
040306000240,64.5,35.5,64.5,35.5,7.0,38256.0,48592.0,41924.0,AZ
040306000679,71.8,28.2,51.3,48.7,7.0,38800.0,46422.0,42513.0,AZ
040306001159,71.0,29.0,61.3,38.7,6.0,38989.0,43907.0,40893.0,AZ
040306002355,64.7,35.3,47.1,52.9,11.0,38234.0,49519.0,44208.0,AZ
040306002495,67.9,32.1,50.0,50.0,7.0,36879.0,46693.0,41786.0,AZ
040306003084,66.7,33.3,75.0,25.0,4.0,38497.0,46423.0,40478.0,AZ
040306003085,65.9,34.1,68.3,31.7,5.0,37860.0,45820.0,40384.0,AZ
040308000241,62.5,37.5,0.0,100.0,12.0,,42175.0,42175.0,AZ
040308000242,,0.0,0.0,,,,,,AZ
040315000244,48.3,51.7,,96.6,19.0,,59193.0,58646.0,AZ
040315000245,30.4,69.6,,91.3,18.0,,56877.0,55503.0,AZ
040315000247,60.0,40.0,,96.0,14.0,,50945.0,50419.0,AZ
040320000248,71.0,29.0,32.3,67.7,12.0,34045.0,40565.0,38462.0,AZ
040320000249,84.6,,,84.6,16.0,,42094.0,41478.0,AZ
040324000250,60.9,39.1,26.1,73.9,10.0,34291.0,43385.0,41012.0,AZ
040324001101,64.0,36.0,44.0,56.0,7.0,34186.0,45223.0,40366.0,AZ
040324001108,75.0,,,,7.0,,,37117.0,AZ
040324001213,36.7,63.3,23.3,76.7,9.0,34864.0,41794.0,40177.0,AZ
040324001806,72.4,27.6,58.6,41.4,7.0,34826.0,41854.0,37734.0,AZ
040324002388,81.5,18.5,29.6,70.4,8.0,35399.0,40862.0,39243.0,AZ
040324002389,72.7,27.3,45.5,54.5,8.0,34360.0,42137.0,38602.0,AZ
040324003066,68.8,31.3,18.8,81.3,7.0,34557.0,39676.0,38716.0,AZ
040324003116,57.6,42.4,36.4,63.6,7.0,35047.0,40469.0,38497.0,AZ
040329000251,62.1,34.5,20.7,79.3,12.0,37118.0,50298.0,47571.0,AZ
040329000252,62.5,32.5,42.5,57.5,7.0,39631.0,44124.0,42215.0,AZ
040329000253,64.0,28.0,40.0,60.0,9.0,33762.0,47677.0,42111.0,AZ
040329000254,72.7,27.3,63.6,36.4,8.0,37744.0,51097.0,42600.0,AZ
040331000255,80.0,20.0,35.0,65.0,11.0,35154.0,39447.0,37945.0,AZ
040331000256,77.8,,55.6,44.4,12.0,30962.0,32337.0,31573.0,AZ
040340000246,31.8,68.2,30.4,69.6,10.0,35738.0,46012.0,42888.0,AZ
040340000257,31.4,68.6,29.4,70.6,12.0,33090.0,49652.0,44781.0,AZ
040340000258,36.7,63.3,31.1,68.9,11.0,35351.0,47726.0,43881.0,AZ
040340000259,51.0,49.0,34.7,65.3,10.0,34771.0,46043.0,42132.0,AZ
040340000260,60.5,39.5,55.3,44.7,6.0,35224.0,45108.0,39646.0,AZ
040340000261,36.4,63.6,21.2,78.8,11.0,35524.0,46596.0,44247.0,AZ
040340000265,35.3,64.7,38.2,61.8,8.0,35126.0,45820.0,41731.0,AZ
040340000594,61.2,38.8,46.9,53.1,6.0,34477.0,40346.0,37591.0,AZ
040340000595,62.5,37.5,50.0,50.0,7.0,33882.0,43468.0,38675.0,AZ
040340000596,58.3,41.7,47.2,52.8,7.0,34960.0,42468.0,38922.0,AZ
040340000601,55.9,44.1,50.0,50.0,7.0,34641.0,45356.0,39999.0,AZ
040340000602,52.3,47.7,40.9,59.1,7.0,34222.0,41914.0,38767.0,AZ
040340001064,35.5,64.5,48.4,51.6,7.0,35373.0,45254.0,40473.0,AZ
040340001191,35.7,64.3,78.6,21.4,4.0,35960.0,41235.0,37090.0,AZ
040340001192,46.5,53.5,32.6,67.4,9.0,35184.0,44393.0,41395.0,AZ
040340001215,56.8,43.2,56.8,43.2,8.0,34826.0,46739.0,39978.0,AZ
040340001216,45.1,54.9,49.0,51.0,7.0,35441.0,43071.0,39331.0,AZ
040340001365,47.4,52.6,44.7,55.3,9.0,35117.0,48151.0,42320.0,AZ
040340001366,31.1,68.9,42.2,57.8,9.0,34462.0,49416.0,43102.0,AZ
040340001401,31.4,68.6,42.9,57.1,9.0,35285.0,49056.0,43154.0,AZ
040340001490,44.1,55.9,32.4,67.6,11.0,35526.0,48165.0,44076.0,AZ
040340001537,50.0,50.0,45.0,55.0,8.0,34704.0,43617.0,39606.0,AZ
040340001669,46.8,53.2,43.5,56.5,8.0,35231.0,43624.0,39969.0,AZ
040340001670,26.2,73.8,32.0,68.0,9.0,36326.0,45556.0,42605.0,AZ
040340001838,29.3,70.7,34.1,65.9,10.0,34700.0,48957.0,44089.0,AZ
040340001839,50.0,50.0,45.0,55.0,7.0,34945.0,42166.0,38917.0,AZ
040340001984,27.3,72.7,30.3,69.7,9.0,35976.0,44985.0,42255.0,AZ
040340001985,55.3,44.7,44.7,55.3,7.0,35206.0,41855.0,38884.0,AZ
040340001986,51.2,48.8,48.8,51.2,6.0,34878.0,40555.0,37783.0,AZ
040340002112,63.8,36.2,43.1,56.9,8.0,33710.0,42233.0,38559.0,AZ
040340002114,52.0,48.0,50.0,50.0,6.0,35321.0,41295.0,38308.0,AZ
040340002283,52.0,48.0,63.0,37.0,5.0,35589.0,43972.0,38691.0,AZ
040340002284,65.4,34.6,67.3,32.7,5.0,34256.0,40707.0,36365.0,AZ
040340002432,49.0,51.0,52.9,47.1,6.0,34785.0,42720.0,38519.0,AZ
040340002476,62.8,37.2,76.7,23.3,4.0,34188.0,44389.0,36560.0,AZ
040340002662,68.6,31.4,57.1,42.9,5.0,35047.0,41875.0,37973.0,AZ
040340003146,61.3,38.7,61.3,38.7,6.0,34198.0,43502.0,37799.0,AZ
040340003147,50.0,50.0,,66.7,7.0,,43508.0,42954.0,AZ
040342000058,64.9,35.1,64.9,35.1,6.0,36035.0,42712.0,38381.0,AZ
040342000262,46.8,53.2,38.3,61.7,10.0,36386.0,46703.0,42752.0,AZ
040342000263,66.7,33.3,66.7,33.3,6.0,36529.0,43346.0,38802.0,AZ
040342000264,55.9,44.1,50.0,50.0,9.0,36126.0,47463.0,41795.0,AZ
040342000266,62.2,37.8,60.0,40.0,7.0,35819.0,46254.0,39993.0,AZ
040342000267,70.0,30.0,53.3,46.7,6.0,35100.0,42184.0,38406.0,AZ
040342000268,65.9,34.1,63.6,36.4,7.0,35524.0,48259.0,40155.0,AZ
040342000269,64.3,35.7,50.0,50.0,10.0,36321.0,43793.0,40057.0,AZ
040342000270,66.7,33.3,52.8,47.2,7.0,35810.0,43170.0,39286.0,AZ
040342000271,43.2,56.8,43.2,56.8,12.0,36767.0,49455.0,43976.0,AZ
040342000272,71.4,28.6,65.3,34.7,7.0,35979.0,43334.0,38531.0,AZ
040342001254,77.1,22.9,68.6,31.4,6.0,35838.0,44913.0,38690.0,AZ
040342001402,70.6,29.4,68.6,31.4,5.0,35542.0,44350.0,38306.0,AZ
040342001538,69.4,30.6,58.3,41.7,6.0,35257.0,45541.0,39542.0,AZ
040342002121,67.4,32.6,53.5,46.5,8.0,36619.0,45449.0,40726.0,AZ
040342002281,47.5,52.5,57.5,42.5,8.0,36580.0,48970.0,41846.0,AZ
040342002493,60.0,40.0,60.0,40.0,6.0,35948.0,44767.0,39476.0,AZ
040345000275,64.3,35.7,33.3,66.7,12.0,38449.0,56220.0,50296.0,AZ
040345000277,67.6,32.4,32.4,67.6,11.0,37898.0,53032.0,48136.0,AZ
040345000278,63.2,36.8,34.2,65.8,11.0,38231.0,53708.0,48413.0,AZ
040345000279,56.0,42.7,21.3,78.7,15.0,38173.0,57166.0,53114.0,AZ
040345000280,65.4,34.6,42.0,58.0,11.0,36900.0,56895.0,48502.0,AZ
040345000281,75.6,24.4,37.2,62.8,11.0,38166.0,54195.0,48235.0,AZ
040345000282,60.3,38.5,28.2,71.8,12.0,38617.0,55050.0,50415.0,AZ
040345000283,77.8,22.2,31.9,68.1,11.0,36742.0,52761.0,47644.0,AZ
040345000284,76.4,22.5,40.4,59.6,11.0,37826.0,54151.0,47548.0,AZ
040345001574,,,0.0,100.0,21.0,,60696.0,60696.0,AZ
040350000287,55.9,38.2,41.2,58.8,10.0,35044.0,37468.0,36469.0,AZ
040350000289,70.7,29.3,17.1,82.9,13.0,30971.0,38955.0,37592.0,AZ
040350002422,66.7,33.3,30.0,70.0,11.0,30721.0,35563.0,34111.0,AZ
040355000290,84.6,,30.8,69.2,9.0,27278.0,37123.0,34094.0,AZ
040355000291,50.0,50.0,75.0,25.0,7.0,34053.0,41726.0,35971.0,AZ
040366000065,100.0,0.0,,60.0,6.0,,46652.0,45949.0,AZ
040373000293,77.8,,,77.8,12.0,,36810.0,35382.0,AZ
040373000294,75.0,,,75.0,16.0,,35189.0,33440.0,AZ
040373000295,77.8,,,88.9,14.0,,39472.0,38516.0,AZ
040373001125,100.0,0.0,0.0,100.0,10.0,,32661.0,32661.0,AZ
040378001392,69.8,30.2,60.5,39.5,6.0,34827.0,47248.0,39738.0,AZ
040378001987,68.8,31.3,52.1,47.9,6.0,34214.0,41469.0,37690.0,AZ
040378002118,64.9,35.1,57.9,42.1,5.0,34879.0,40965.0,37441.0,AZ
040378002119,45.1,54.9,52.7,47.3,7.0,36950.0,47852.0,42102.0,AZ
040378002356,68.9,31.1,59.0,41.0,5.0,34893.0,42230.0,37900.0,AZ
040378002477,81.4,18.6,76.7,23.3,4.0,35554.0,35959.0,35648.0,AZ
040378002663,61.5,38.5,61.5,38.5,5.0,33169.0,40431.0,35962.0,AZ
040382000298,62.5,33.3,27.1,72.9,11.0,36201.0,45755.0,43168.0,AZ
040382000299,78.6,21.4,35.7,64.3,10.0,35865.0,44560.0,41454.0,AZ
040382000300,78.3,21.7,26.1,73.9,14.0,36734.0,48255.0,45249.0,AZ
040382000301,73.1,26.9,26.9,73.1,11.0,36938.0,45519.0,43209.0,AZ
040382002239,71.4,28.6,33.3,66.7,8.0,38091.0,45273.0,42879.0,AZ
040386000068,30.0,70.0,50.0,50.0,5.0,44868.0,45260.0,45064.0,AZ
040386000079,90.9,,,81.8,8.0,,44491.0,45216.0,AZ
040386001183,,0.0,,0.0,,,,,AZ
040386001541,95.0,,75.0,25.0,6.0,42045.0,52151.0,44572.0,AZ
040386002105,71.4,,57.1,42.9,8.0,42760.0,49020.0,45443.0,AZ
040386002106,100.0,0.0,75.0,,7.0,42287.0,,44280.0,AZ
040386002365,,0.0,,0.0,,,,,AZ
040386003086,0.0,,,0.0,,,,,AZ
040387000306,55.2,43.1,10.3,89.7,12.0,32968.0,43577.0,42479.0,AZ
040387000307,64.5,35.5,38.7,61.3,9.0,33916.0,41565.0,38604.0,AZ
040387000308,60.0,40.0,31.4,68.6,11.0,36157.0,43200.0,40986.0,AZ
040387000381,64.9,35.1,24.3,75.7,9.0,38837.0,43342.0,42246.0,AZ
040387001041,68.4,31.6,39.5,60.5,9.0,34899.0,42787.0,39673.0,AZ
040387001057,76.5,23.5,32.4,67.6,9.0,37431.0,37841.0,37708.0,AZ
040387001228,68.8,31.3,25.0,75.0,11.0,30484.0,44186.0,40761.0,AZ
040387001465,64.7,35.3,29.4,70.6,9.0,33009.0,41151.0,38756.0,AZ
040387002563,63.0,37.0,51.9,48.1,7.0,33878.0,38253.0,35984.0,AZ
040387002564,54.5,45.5,18.2,81.8,11.0,34816.0,42447.0,41059.0,AZ
040390000309,80.0,,0.0,100.0,21.0,,43555.0,43555.0,AZ
040395000310,52.6,47.4,47.4,52.6,9.0,32960.0,42872.0,38177.0,AZ
040395000311,91.7,,41.7,58.3,8.0,34133.0,37434.0,36058.0,AZ
040395000312,78.6,21.4,53.6,46.4,9.0,33708.0,44409.0,38676.0,AZ
040395000313,76.5,23.5,29.4,70.6,11.0,33275.0,43841.0,40733.0,AZ
040396000314,62.5,37.5,40.0,60.0,10.0,39493.0,50548.0,46126.0,AZ
040396000315,69.8,30.2,32.6,67.4,11.0,38415.0,51177.0,47022.0,AZ
040396000316,69.7,30.3,36.4,63.6,10.0,39911.0,47989.0,45052.0,AZ
040396000317,64.3,35.7,35.7,64.3,10.0,38002.0,48577.0,44801.0,AZ
040396000318,67.5,32.5,37.5,62.5,8.0,37549.0,44037.0,41604.0,AZ
040396000319,64.4,35.6,37.8,62.2,8.0,40689.0,46348.0,44210.0,AZ
040396000650,59.6,40.4,40.4,59.6,7.0,39459.0,46334.0,43555.0,AZ
040396001542,72.7,27.3,31.8,68.2,8.0,38934.0,44445.0,42691.0,AZ
040396001543,83.3,,50.0,50.0,5.0,40090.0,45449.0,42770.0,AZ
040396001876,80.6,19.4,45.2,54.8,7.0,39356.0,45555.0,42756.0,AZ
040396002131,54.5,45.5,22.7,77.3,15.0,40194.0,54245.0,51051.0,AZ
040396002282,46.9,53.1,21.9,78.1,13.0,40683.0,50928.0,48687.0,AZ
040396002382,60.0,40.0,73.3,26.7,4.0,38860.0,48988.0,41561.0,AZ
040399000320,58.6,37.9,62.1,37.9,4.0,34583.0,38007.0,35882.0,AZ
040399002561,75.6,24.4,75.6,24.4,4.0,33867.0,38177.0,34918.0,AZ
040399003067,70.0,30.0,65.0,35.0,5.0,34374.0,38464.0,35805.0,AZ
040401000321,68.8,31.3,31.3,68.8,12.0,34811.0,48637.0,44317.0,AZ
040401000322,,60.0,0.0,100.0,15.0,,44343.0,44343.0,AZ
040401002542,80.0,,50.0,50.0,9.0,35551.0,45834.0,40693.0,AZ
040406000324,55.4,44.6,39.3,60.7,10.0,33556.0,42496.0,38984.0,AZ
040406001160,46.7,53.3,33.3,66.7,11.0,34151.0,43689.0,40510.0,AZ
040406001161,48.4,51.6,32.3,67.7,12.0,36016.0,43788.0,41281.0,AZ
040406001162,39.5,60.5,15.8,84.2,12.0,35864.0,42282.0,41269.0,AZ
040417000330,80.0,,,80.0,10.0,,37025.0,35986.0,AZ
040423000083,65.3,34.7,22.4,77.6,12.0,36363.0,51818.0,48349.0,AZ
040423000099,53.6,46.4,17.9,82.1,14.0,36500.0,54376.0,51184.0,AZ
040423000297,62.1,37.9,20.7,79.3,11.0,35049.0,49592.0,46583.0,AZ
040423000332,61.0,39.0,41.5,58.5,11.0,37556.0,51039.0,45449.0,AZ
040423000334,58.5,41.5,43.4,56.6,10.0,36059.0,53874.0,46143.0,AZ
040423000335,56.7,43.3,30.0,70.0,12.0,38053.0,52356.0,48065.0,AZ
040423000336,56.8,43.2,29.7,70.3,12.0,38275.0,51720.0,47723.0,AZ
040423000653,56.0,44.0,28.0,72.0,9.0,35360.0,50696.0,46402.0,AZ
040423000656,41.4,58.6,27.6,72.4,12.0,36003.0,51281.0,47067.0,AZ
040423000660,48.5,51.5,57.6,42.4,7.0,36613.0,51999.0,43140.0,AZ
040423000665,59.6,40.4,15.4,84.6,11.0,37488.0,49803.0,47908.0,AZ
040423000677,45.9,54.1,24.3,75.7,10.0,37620.0,49922.0,46929.0,AZ
040423001127,59.3,40.7,29.6,70.4,13.0,36650.0,52639.0,47902.0,AZ
040423001128,52.6,47.4,31.6,68.4,13.0,37021.0,55827.0,49888.0,AZ
040423001231,31.0,69.0,37.9,62.1,10.0,34924.0,54372.0,46995.0,AZ
040423001299,44.8,55.2,20.7,79.3,14.0,36649.0,55866.0,51890.0,AZ
040423001300,55.1,44.9,20.4,79.6,12.0,36097.0,52295.0,48989.0,AZ
040423001370,50.0,50.0,29.2,70.8,10.0,36889.0,53144.0,48403.0,AZ
040423001371,53.6,46.4,32.1,67.9,12.0,34901.0,50567.0,45531.0,AZ
040423001405,56.7,43.3,26.7,73.3,11.0,37022.0,52068.0,48056.0,AZ
040423001466,63.3,36.7,20.0,80.0,12.0,42040.0,50127.0,48510.0,AZ
040423001496,50.0,50.0,37.1,62.9,11.0,35704.0,52745.0,46424.0,AZ
040423001546,56.7,43.3,46.7,53.3,8.0,37035.0,47814.0,42784.0,AZ
040423001877,39.4,60.6,33.3,66.7,9.0,38394.0,50096.0,46195.0,AZ
040423002000,69.0,31.0,48.3,51.7,8.0,37206.0,49511.0,43571.0,AZ
040428000337,66.7,33.3,40.7,59.3,8.0,36572.0,44562.0,41307.0,AZ
040428000338,61.8,38.2,54.5,45.5,7.0,37265.0,47110.0,41740.0,AZ
040428000339,62.5,37.5,50.0,50.0,7.0,36933.0,46578.0,41755.0,AZ
040428000340,58.1,41.9,38.7,61.3,9.0,35703.0,49084.0,43904.0,AZ
040428000433,46.6,53.4,44.3,55.7,8.0,38364.0,46603.0,42952.0,AZ
040428001129,54.5,45.5,45.5,54.5,7.0,36865.0,45828.0,41754.0,AZ
040428001130,64.3,35.7,50.0,50.0,7.0,36051.0,47569.0,41810.0,AZ
040428001756,57.1,42.9,50.0,50.0,7.0,36586.0,44890.0,40738.0,AZ
040428002182,58.6,41.4,51.7,48.3,6.0,38152.0,45051.0,41483.0,AZ
040429000341,71.0,29.0,51.6,48.4,9.0,33145.0,39468.0,36204.0,AZ
040429000342,78.8,21.2,60.6,39.4,7.0,33820.0,42325.0,37171.0,AZ
040429001391,69.2,30.8,46.2,53.8,10.0,34537.0,40922.0,37975.0,AZ
040429002398,78.6,21.4,60.7,39.3,7.0,34808.0,36258.0,35378.0,AZ
040432000343,75.6,24.4,58.5,41.5,7.0,35883.0,44395.0,39413.0,AZ
040432001467,68.4,31.6,60.5,39.5,6.0,38267.0,42881.0,40088.0,AZ
040432002133,86.0,11.6,55.8,44.2,6.0,37400.0,43146.0,39939.0,AZ
040432002383,66.7,33.3,66.7,33.3,6.0,36187.0,46761.0,39711.0,AZ
040432002489,90.2,9.8,75.6,24.4,4.0,33605.0,42039.0,35662.0,AZ
040438000344,69.2,30.8,61.5,38.5,7.0,38775.0,45247.0,41264.0,AZ
040438000345,72.7,27.3,24.2,75.8,9.0,37378.0,46384.0,44201.0,AZ
040438001420,60.0,40.0,52.5,47.5,7.0,40149.0,46575.0,43201.0,AZ
040438001547,74.4,25.6,46.5,53.5,8.0,39589.0,47773.0,43966.0,AZ
040438001881,59.5,40.5,40.5,59.5,8.0,38198.0,47668.0,43829.0,AZ
040438002003,,,,,,,,,AZ
040438002004,62.3,37.7,56.6,43.4,7.0,40741.0,47921.0,43857.0,AZ
040438002342,89.7,10.3,76.9,23.1,6.0,40070.0,47366.0,41754.0,AZ
040438002430,76.2,23.8,57.1,42.9,7.0,39212.0,46097.0,42163.0,AZ
040438002431,60.8,39.2,58.8,41.2,6.0,39232.0,45995.0,42017.0,AZ
040438002499,64.1,33.3,48.7,51.3,7.0,38088.0,46587.0,42446.0,AZ
040441001302,81.5,18.5,55.6,44.4,7.0,32756.0,41265.0,36538.0,AZ
040441002418,62.5,37.5,50.0,50.0,8.0,32496.0,42870.0,37683.0,AZ
040444000347,73.3,26.7,84.4,15.6,3.0,35944.0,41226.0,36765.0,AZ
040444000348,58.3,41.7,58.3,41.7,6.0,37174.0,42183.0,39261.0,AZ
040444002247,64.3,35.7,78.6,21.4,4.0,37307.0,43622.0,38660.0,AZ
040444002435,64.4,35.6,73.3,26.7,5.0,36864.0,45260.0,39102.0,AZ
040444002497,77.8,22.2,86.1,13.9,3.0,35691.0,40044.0,36295.0,AZ
040450000353,45.0,55.0,45.0,55.0,9.0,31594.0,42772.0,37742.0,AZ
040450000354,43.2,56.8,47.7,52.3,8.0,32661.0,41514.0,37289.0,AZ
040450000355,44.2,55.8,53.5,46.5,7.0,34475.0,41664.0,37819.0,AZ
040450000357,54.5,45.5,63.6,36.4,6.0,36714.0,42407.0,38784.0,AZ
040450000358,56.1,43.9,65.9,34.1,7.0,36072.0,42463.0,38254.0,AZ
040450000359,57.5,42.5,62.5,37.5,7.0,34252.0,43707.0,37797.0,AZ
040450000678,74.4,25.6,66.7,33.3,6.0,33952.0,42833.0,36913.0,AZ
040453000361,63.6,36.4,90.9,,4.0,35501.0,,35723.0,AZ
040457000362,63.6,36.4,45.5,54.5,8.0,36138.0,43320.0,40055.0,AZ
040457000363,52.9,47.1,35.3,64.7,9.0,36345.0,42308.0,40204.0,AZ
040457000364,62.5,37.5,,93.8,13.0,,44521.0,44041.0,AZ
040457000366,44.8,55.2,20.7,79.3,11.0,36751.0,41375.0,40418.0,AZ
040463000333,67.6,32.4,26.5,73.5,15.0,36227.0,48116.0,44969.0,AZ
040463000367,57.5,42.5,47.5,52.5,9.0,35252.0,45585.0,40677.0,AZ
040463000368,60.0,40.0,20.0,80.0,12.0,36195.0,43748.0,42237.0,AZ
040463000369,44.4,55.6,16.7,83.3,17.0,35297.0,50757.0,48180.0,AZ
040463000370,57.6,42.4,37.0,63.0,12.0,35365.0,47291.0,42883.0,AZ
040463000984,51.1,48.9,40.4,59.6,11.0,35778.0,45483.0,41560.0,AZ
040463000998,76.0,24.0,32.0,68.0,12.0,35554.0,44454.0,41606.0,AZ
040463000999,,75.0,75.0,,6.0,37852.0,,38595.0,AZ
040463001069,58.8,41.2,44.1,55.9,10.0,37896.0,46366.0,42629.0,AZ
040463001131,57.6,42.4,22.0,78.0,12.0,35806.0,44787.0,42808.0,AZ
040463001163,42.9,57.1,28.6,71.4,15.0,34972.0,50391.0,45986.0,AZ
040463001164,53.3,46.7,36.7,63.3,10.0,37183.0,45637.0,42537.0,AZ
040463001165,62.2,35.1,45.9,54.1,9.0,35815.0,43316.0,39870.0,AZ
040463001372,48.6,50.5,22.9,77.1,12.0,36126.0,45840.0,43612.0,AZ
040463001408,58.7,41.3,30.4,69.6,12.0,35839.0,46123.0,42993.0,AZ
040463002197,69.0,31.0,31.0,69.0,9.0,34323.0,41984.0,39613.0,AZ
040472000371,55.6,44.4,63.9,36.1,5.0,32348.0,38275.0,34488.0,AZ
040472000372,60.5,39.5,50.0,50.0,7.0,32566.0,40317.0,36442.0,AZ
040472001468,69.0,31.0,66.7,33.3,5.0,31493.0,37441.0,33475.0,AZ
040472002560,86.4,13.6,81.8,18.2,4.0,31236.0,38642.0,32582.0,AZ
040472002665,72.2,27.8,50.0,50.0,6.0,31233.0,39854.0,35543.0,AZ
040472003113,82.1,17.9,71.4,28.6,4.0,31917.0,40311.0,34315.0,AZ
040477001005,54.5,45.5,31.8,68.2,12.0,33638.0,42484.0,39670.0,AZ
040477002400,54.5,45.5,50.0,50.0,10.0,33556.0,45163.0,39360.0,AZ
040482000374,45.0,55.0,35.0,65.0,11.0,30571.0,39086.0,36106.0,AZ
040482000375,53.3,40.0,33.3,66.7,12.0,32256.0,37871.0,36000.0,AZ
040486000376,75.0,25.0,,83.3,9.0,,38143.0,37286.0,AZ
040492000377,75.0,,,75.0,15.0,,42792.0,43696.0,AZ
040497000108,32.3,67.7,24.6,75.4,11.0,40640.0,52536.0,49607.0,AZ
040497000118,33.3,66.7,,90.5,14.0,,54859.0,53259.0,AZ
040497000122,,,0.0,,,,,,AZ
040497000229,42.1,57.9,34.2,65.8,10.0,40742.0,53069.0,48852.0,AZ
040497000230,36.4,63.6,12.1,87.9,16.0,40330.0,54399.0,52694.0,AZ
040497000378,72.1,27.9,51.2,48.8,7.0,38809.0,49558.0,44058.0,AZ
040497000379,32.4,67.6,20.6,79.4,15.0,39803.0,56642.0,53175.0,AZ
040497000380,33.3,66.7,19.7,80.3,13.0,39225.0,54603.0,51574.0,AZ
040497000382,24.3,75.7,10.8,89.2,16.0,40489.0,57867.0,55989.0,AZ
040497000383,47.4,52.6,23.7,76.3,14.0,40138.0,56628.0,52723.0,AZ
